TireProductionID,timestamp,batch_id,recipe_id,press_id,machine_id,shift,ambient_temp_c,ambient_humidity_pct,compound_batch_age_hr,mixer_energy_kwh,cure_temp_avg,cure_temp_std,cure_pressure_avg,cure_time_sec,tread_thickness_mm,sidewall_thickness_mm,tire_weight_kg,uniformity_rfv,uniformity_lfv,runout_mm,balance_g,visual_score,defect_flag,defect_type,defect_probability_true
TIRE_0004967,2025-06-13 14:55,BATCH_00235,RCP_015,PRESS_09,MACH_03,Day Shift,21.72,45.44,27.35,118.86,173.58,2.66,15.83,923.0,8.81,5.42,11.78,6.33,6.53,0.91,18.22,5,0,OK,0.05073482285846156
TIRE_0004968,2025-06-21 1:17,BATCH_00271,RCP_009,PRESS_03,MACH_04,Day Shift,18.32,51.55,21.02,115.32,177.4,2.58,18.4,1118.0,7.9,4.67,11.2,9.26,5.98,0.85,13.05,4,0,OK,0.014594768319240803
TIRE_0004969,2025-02-12 2:43,BATCH_00398,RCP_006,PRESS_08,MACH_02,Evening Shift,29.12,60.64,12.82,145.33,179.53,0.76,18.04,879.0,9.1,4.71,12.39,8.28,7.0,0.93,21.72,3,0,OK,0.19698462073498882
TIRE_0004970,2025-01-09 11:26,BATCH_00357,RCP_005,PRESS_09,MACH_03,Evening Shift,22.29,61.72,21.04,130.97,172.58,1.94,17.3,1058.0,7.61,5.02,11.15,10.22,8.5,0.61,16.08,4,0,OK,0.15632738203662783
TIRE_0004971,2025-02-10 20:43,BATCH_00331,RCP_017,PRESS_03,MACH_07,Evening Shift,28.42,36.69,8.52,132.84,178.73,1.21,17.47,924.0,7.98,4.49,11.65,8.39,6.43,0.93,22.07,4,0,OK,0.1779134967093092
TIRE_0004973,2025-01-21 4:10,BATCH_00360,RCP_023,PRESS_07,MACH_07,Evening Shift,27.96,35.48,0.0,100.29,177.83,2.07,19.21,994.0,8.84,5.7,12.43,9.72,8.74,0.94,22.49,4,0,OK,0.2111571939972742
TIRE_0004974,2025-06-04 3:42,BATCH_00059,RCP_023,PRESS_09,MACH_04,Night Shift,22.93,62.0,27.82,108.32,171.9,0.69,18.32,978.0,8.02,5.02,11.81,9.36,7.36,0.97,6.76,4,0,OK,0.2026746243578801
TIRE_0004975,2025-04-25 3:37,BATCH_00168,RCP_006,PRESS_07,MACH_03,Day Shift,15.94,68.98,14.18,128.97,175.69,1.87,17.18,992.0,8.03,5.64,10.69,8.09,6.77,0.85,29.64,4,0,OK,0.24062083526291791
TIRE_0004976,2025-06-04 13:14,BATCH_00072,RCP_006,PRESS_05,MACH_07,Night Shift,20.39,63.94,3.34,129.58,178.61,2.81,20.71,958.0,7.15,5.33,11.16,10.71,5.75,1.09,27.93,3,0,OK,0.13862441892450839
TIRE_0004977,2025-02-28 19:21,BATCH_00351,RCP_016,PRESS_09,MACH_08,Evening Shift,22.11,48.89,0.0,137.99,175.71,1.73,19.2,1010.0,7.08,4.95,11.28,9.04,6.7,0.91,28.47,4,0,OK,0.12723895183837727
TIRE_0004978,2025-05-19 22:05,BATCH_00324,RCP_028,PRESS_11,MACH_05,Evening Shift,14.2,64.18,39.21,110.79,180.67,2.83,21.11,1147.0,8.34,4.67,11.68,8.24,10.41,0.9,11.81,4,0,OK,0.10645292797377522
TIRE_0004982,2025-05-25 20:24,BATCH_00002,RCP_024,PRESS_02,MACH_06,Day Shift,13.33,54.37,12.88,116.26,175.11,2.27,17.0,1090.0,8.92,5.41,11.65,7.12,7.64,0.86,13.77,4,0,OK,0.04688585028260909
TIRE_0004983,2025-02-21 0:35,BATCH_00287,RCP_005,PRESS_04,MACH_01,Evening Shift,30.59,40.01,37.3,105.74,174.94,2.36,18.49,886.0,6.85,5.23,10.4,10.34,6.88,0.86,18.08,5,1,Crack,0.8874257358916854
TIRE_0004987,2025-05-20 9:02,BATCH_00325,RCP_030,PRESS_12,MACH_08,Night Shift,16.36,67.52,22.85,95.22,173.18,2.23,19.23,849.0,8.73,5.42,11.25,10.48,8.55,0.71,14.44,4,0,OK,0.0764830058382349
TIRE_0004989,2025-01-26 2:42,BATCH_00309,RCP_010,PRESS_04,MACH_06,Night Shift,29.37,47.06,17.71,139.0,175.42,1.51,18.63,904.0,6.91,4.74,11.69,12.98,10.96,1.07,19.44,4,0,OK,0.2311138029311141
TIRE_0004990,2025-05-23 19:34,BATCH_00228,RCP_018,PRESS_06,MACH_03,Day Shift,17.07,52.45,38.7,128.63,172.23,1.46,18.06,971.0,6.66,4.9,12.41,13.87,8.63,1.24,24.79,2,0,OK,0.14996579302650342
TIRE_0004993,2025-04-17 11:39,BATCH_00366,RCP_016,PRESS_05,MACH_03,Evening Shift,15.37,38.42,21.14,109.93,179.81,1.92,16.8,843.0,8.27,5.05,12.33,10.67,10.12,0.61,27.28,4,0,OK,0.15228164332194644
TIRE_0004994,2025-05-22 14:10,BATCH_00224,RCP_007,PRESS_08,MACH_04,Evening Shift,15.19,60.24,25.75,113.11,177.4,3.03,16.57,967.0,7.71,5.08,11.65,13.25,5.79,0.95,27.98,4,1,UniformityFail,0.8351819186104824
TIRE_0004997,2025-03-19 11:59,BATCH_00081,RCP_029,PRESS_10,MACH_04,Night Shift,27.17,52.22,13.59,121.66,174.76,2.37,18.93,1061.0,7.94,4.8,11.95,13.32,7.42,1.0,39.62,4,0,OK,0.022477444474649798
TIRE_0004998,2025-06-01 17:32,BATCH_00334,RCP_025,PRESS_03,MACH_06,Night Shift,18.86,44.48,17.81,130.28,170.38,2.19,20.03,935.0,7.91,4.78,11.61,8.12,7.57,1.2,14.68,4,0,OK,0.01761850368951727
TIRE_0004999,2025-05-15 8:20,BATCH_00034,RCP_017,PRESS_11,MACH_02,Night Shift,16.13,73.85,0.0,136.85,169.07,2.71,21.97,1123.0,8.48,4.95,11.79,14.08,5.58,0.96,36.32,3,1,UnderCure,0.8516004345967674
TIRE_0005000,2025-03-12 11:36,BATCH_00021,RCP_016,PRESS_12,MACH_07,Day Shift,27.68,62.24,36.56,124.44,176.28,2.19,17.12,955.0,8.79,5.46,11.42,9.69,7.37,1.0,21.23,4,1,Bubble,0.770295690743337
TIRE_0005001,2025-01-29 0:06,BATCH_00188,RCP_012,PRESS_02,MACH_07,Day Shift,24.71,49.36,26.18,117.72,176.15,1.82,19.18,945.0,7.47,5.76,10.8,9.49,7.91,0.84,16.32,5,0,OK,0.1556432693296334
TIRE_0005002,2025-02-28 9:03,BATCH_00397,RCP_002,PRESS_02,MACH_07,Night Shift,27.3,44.72,19.4,129.58,177.31,1.59,18.25,1000.0,7.68,5.57,11.26,12.74,6.72,1.17,20.27,4,0,OK,0.2214335213535178
TIRE_0005003,2025-01-01 15:56,BATCH_00287,RCP_005,PRESS_07,MACH_04,Night Shift,21.88,62.89,8.06,116.67,174.68,2.38,15.97,1097.0,7.6,5.05,10.44,12.96,8.53,0.58,15.93,4,0,OK,0.22189955596449332
TIRE_0005005,2025-05-22 1:12,BATCH_00160,RCP_024,PRESS_09,MACH_01,Night Shift,17.09,53.87,19.8,110.01,166.28,2.11,17.79,984.0,8.27,5.18,11.64,10.55,7.26,0.32,11.74,4,0,OK,0.16817089843173577
TIRE_0005006,2025-01-22 18:21,BATCH_00308,RCP_017,PRESS_01,MACH_08,Day Shift,27.12,55.45,24.06,107.18,170.79,1.51,18.06,842.0,8.03,5.3,11.39,11.52,5.26,0.72,30.9,4,0,OK,0.06069563955350344
TIRE_0005007,2025-04-18 3:36,BATCH_00145,RCP_030,PRESS_05,MACH_04,Evening Shift,16.37,65.47,5.39,118.29,170.87,2.54,17.5,942.0,7.36,5.46,10.92,13.15,10.1,0.67,21.23,3,0,OK,0.2171192395261293
TIRE_0005008,2025-01-14 20:40,BATCH_00033,RCP_003,PRESS_04,MACH_06,Day Shift,28.03,38.2,8.22,89.38,176.87,3.34,17.77,904.0,7.79,4.64,11.98,9.93,10.82,0.38,21.73,5,0,OK,0.22266242447516996
TIRE_0005011,2025-05-27 18:17,BATCH_00268,RCP_011,PRESS_11,MACH_01,Evening Shift,17.19,54.85,13.79,135.8,167.63,2.27,15.83,910.0,7.42,4.91,11.3,10.24,8.57,0.59,15.69,4,0,OK,0.05719686038871009
TIRE_0005012,2025-05-09 14:42,BATCH_00298,RCP_014,PRESS_01,MACH_07,Night Shift,16.46,62.05,25.45,118.24,178.12,1.89,17.73,1066.0,7.33,5.4,12.08,10.24,9.77,0.61,26.01,3,0,OK,0.18698226058496253
TIRE_0005013,2025-01-08 21:00,BATCH_00248,RCP_013,PRESS_05,MACH_03,Night Shift,22.42,54.86,10.96,106.62,172.58,2.91,19.72,1033.0,7.84,5.28,11.47,11.49,7.03,1.26,19.48,3,0,OK,0.0787646917425095
TIRE_0005014,2025-02-16 21:12,BATCH_00168,RCP_006,PRESS_06,MACH_06,Night Shift,29.89,30.91,31.54,112.51,175.38,1.51,18.65,1038.0,8.32,5.26,12.51,7.05,7.99,1.03,20.36,5,0,OK,0.2026336749647031
TIRE_0005015,2025-05-09 20:09,BATCH_00231,RCP_014,PRESS_07,MACH_05,Evening Shift,17.11,52.55,4.22,140.5,177.77,1.84,17.86,790.0,7.65,5.42,11.75,7.46,7.05,0.52,19.58,4,0,OK,0.24933709597686465
TIRE_0005016,2025-06-25 22:00,BATCH_00396,RCP_027,PRESS_10,MACH_02,Evening Shift,17.56,54.61,21.14,86.22,182.8,1.82,17.13,989.0,8.49,4.8,12.14,9.06,7.22,1.37,17.55,5,0,OK,0.017206241279054277
TIRE_0005017,2025-01-13 16:34,BATCH_00079,RCP_017,PRESS_01,MACH_04,Day Shift,20.18,57.32,30.83,110.54,169.95,2.52,18.49,968.0,7.04,5.73,10.58,10.07,9.08,0.41,28.45,5,0,OK,0.22536780778982365
TIRE_0005021,2025-02-21 4:55,BATCH_00020,RCP_014,PRESS_01,MACH_07,Night Shift,26.72,35.88,16.07,110.36,173.08,2.69,19.34,976.0,7.97,5.29,11.2,9.04,9.15,0.43,15.88,5,0,OK,0.15943132806367794
TIRE_0005022,2025-03-01 19:03,BATCH_00323,RCP_019,PRESS_05,MACH_02,Night Shift,27.78,68.18,40.6,129.35,178.0,1.7,16.47,968.0,7.63,5.03,11.65,12.95,10.55,1.14,27.06,4,0,OK,0.24361182859955707
TIRE_0005023,2025-03-09 2:45,BATCH_00040,RCP_019,PRESS_06,MACH_06,Day Shift,25.68,60.87,15.59,128.03,181.99,2.47,19.55,1019.0,8.88,5.18,11.37,11.14,9.59,0.76,10.97,4,0,OK,0.12160228420634261
TIRE_0005025,2025-01-29 17:38,BATCH_00138,RCP_001,PRESS_01,MACH_07,Night Shift,29.7,55.47,28.48,113.61,178.53,0.89,17.3,1052.0,7.43,5.55,11.43,7.21,8.47,0.72,20.27,4,0,OK,0.2133731033371297
TIRE_0005026,2025-03-27 1:10,BATCH_00063,RCP_011,PRESS_02,MACH_03,Day Shift,23.68,47.96,18.32,123.75,178.09,2.58,19.62,1100.0,7.92,4.8,11.49,11.53,6.69,0.85,17.39,4,0,OK,0.024974576463586536
TIRE_0005028,2025-05-25 18:03,BATCH_00183,RCP_015,PRESS_11,MACH_06,Night Shift,17.41,47.06,12.07,122.21,173.46,1.37,17.39,1072.0,8.47,5.45,11.98,8.48,8.1,0.76,29.06,5,0,OK,0.09046697201879096
TIRE_0005030,2025-04-24 8:39,BATCH_00304,RCP_027,PRESS_01,MACH_03,Evening Shift,17.84,68.75,44.08,107.72,173.46,2.63,17.76,856.0,8.09,5.28,11.58,11.55,4.74,0.74,35.35,4,0,OK,0.02608396906029039
TIRE_0005031,2025-01-27 5:40,BATCH_00105,RCP_024,PRESS_12,MACH_02,Night Shift,26.12,41.81,21.08,126.51,173.05,1.72,17.69,1158.0,7.55,5.22,11.69,13.17,7.38,0.6,28.67,5,0,OK,0.24408235203497694
TIRE_0005032,2025-06-19 22:18,BATCH_00160,RCP_024,PRESS_07,MACH_07,Night Shift,20.12,65.23,24.76,111.91,171.67,2.16,14.96,946.0,7.93,5.26,10.87,12.43,7.91,0.83,21.35,4,0,OK,0.20607373774524082
TIRE_0005034,2025-01-12 15:13,BATCH_00194,RCP_011,PRESS_07,MACH_06,Evening Shift,24.62,41.06,4.23,100.12,170.25,2.29,18.23,877.0,8.28,5.03,12.02,7.74,9.99,0.93,14.6,4,0,OK,0.2146113810990329
TIRE_0005035,2025-02-12 14:47,BATCH_00231,RCP_014,PRESS_01,MACH_08,Night Shift,25.9,59.19,2.24,114.21,171.83,3.21,18.52,1050.0,8.07,4.75,12.43,11.18,6.21,0.26,29.67,5,0,OK,0.2351116555441346
TIRE_0005036,2025-02-25 15:39,BATCH_00194,RCP_011,PRESS_08,MACH_05,Evening Shift,26.37,49.26,19.72,90.86,176.01,2.51,18.05,920.0,8.91,5.34,12.01,8.0,8.16,0.74,22.6,5,0,OK,0.030424836668748484
TIRE_0005038,2025-01-06 8:47,BATCH_00207,RCP_023,PRESS_07,MACH_07,Evening Shift,26.88,24.12,18.65,109.63,170.78,0.7,17.99,1032.0,8.11,5.42,12.0,8.48,6.38,0.44,12.13,5,0,OK,0.1025434222032
TIRE_0005039,2025-06-26 20:50,BATCH_00056,RCP_002,PRESS_12,MACH_07,Day Shift,22.98,52.51,28.61,85.55,171.42,3.2,17.85,881.0,8.1,5.13,11.84,7.38,12.13,1.09,8.17,5,0,OK,0.027048373370560506
TIRE_0005041,2025-01-20 15:48,BATCH_00369,RCP_001,PRESS_10,MACH_06,Evening Shift,24.8,56.55,10.8,119.31,176.49,1.56,17.72,942.0,7.77,5.49,11.79,8.39,7.27,0.8,26.99,4,1,Separation,0.8005903443720068
TIRE_0005042,2025-01-08 15:41,BATCH_00146,RCP_026,PRESS_11,MACH_02,Evening Shift,23.52,57.74,7.24,138.91,176.45,2.07,18.77,1102.0,7.43,5.07,10.76,7.19,5.49,0.83,0.0,3,0,OK,0.06504778648904136
TIRE_0005043,2025-02-06 2:56,BATCH_00187,RCP_005,PRESS_08,MACH_03,Evening Shift,25.7,32.35,20.64,125.39,174.95,2.03,19.69,914.0,7.88,5.43,11.29,6.58,6.88,1.25,25.92,5,0,OK,0.12258573065141888
TIRE_0005045,2025-06-07 14:39,BATCH_00134,RCP_017,PRESS_11,MACH_06,Day Shift,17.89,63.97,29.74,115.61,172.7,2.07,19.8,855.0,7.44,5.06,11.32,10.03,11.33,0.81,17.32,4,0,OK,0.07445492018887422
TIRE_0005047,2025-05-19 23:56,BATCH_00039,RCP_009,PRESS_10,MACH_03,Evening Shift,17.93,42.64,3.83,138.05,180.81,1.03,18.57,734.0,8.3,5.31,11.67,9.68,7.23,1.08,21.38,5,0,OK,0.034234745636262665
TIRE_0005049,2025-03-26 5:59,BATCH_00119,RCP_008,PRESS_12,MACH_03,Day Shift,21.29,55.53,29.54,113.99,175.55,3.1,18.3,1027.0,7.93,4.7,10.8,11.46,9.55,0.98,26.85,4,0,OK,0.05019786138258585
TIRE_0005050,2025-05-17 16:24,BATCH_00010,RCP_003,PRESS_10,MACH_01,Night Shift,19.14,60.49,21.28,111.3,169.72,2.66,19.36,924.0,7.83,5.35,11.4,9.65,7.77,1.3,30.14,4,0,OK,0.04534613525250182
TIRE_0005052,2025-06-23 10:52,BATCH_00392,RCP_006,PRESS_06,MACH_03,Day Shift,21.65,58.73,21.44,118.14,176.9,2.92,18.57,915.0,6.9,5.31,11.78,8.15,8.86,0.79,18.38,5,0,OK,0.2435384314989516
TIRE_0005053,2025-06-22 6:15,BATCH_00211,RCP_008,PRESS_01,MACH_03,Evening Shift,20.84,66.43,21.65,101.93,175.82,1.23,18.9,1162.0,8.56,6.06,11.64,10.22,8.68,0.83,35.8,4,0,OK,0.19223020166043367
TIRE_0005054,2025-02-28 13:18,BATCH_00279,RCP_002,PRESS_06,MACH_02,Day Shift,27.56,54.32,19.8,151.19,174.96,2.29,19.61,1013.0,8.4,4.64,11.64,11.19,8.09,1.45,25.55,4,0,OK,0.24226275166469488
TIRE_0005055,2025-06-24 4:14,BATCH_00306,RCP_005,PRESS_11,MACH_07,Night Shift,22.17,54.81,20.43,109.78,179.34,0.86,14.86,1082.0,7.84,5.17,11.11,9.24,7.76,0.88,8.05,3,0,OK,0.11553771676189804
TIRE_0005056,2025-06-05 15:46,BATCH_00348,RCP_029,PRESS_06,MACH_02,Night Shift,17.44,85.83,10.04,104.48,177.38,1.58,18.91,931.0,7.73,5.27,10.48,8.17,11.14,0.86,10.74,4,0,OK,0.07680843559903758
TIRE_0005057,2025-06-04 20:48,BATCH_00026,RCP_020,PRESS_01,MACH_06,Evening Shift,18.1,63.29,18.85,129.48,175.21,3.85,17.78,916.0,7.71,4.8,12.11,11.79,7.2,1.17,8.92,4,0,OK,0.2015903673302048
TIRE_0005058,2025-01-23 12:41,BATCH_00125,RCP_026,PRESS_07,MACH_04,Evening Shift,24.95,35.03,0.0,125.75,174.87,1.74,18.49,1061.0,7.78,5.51,11.39,11.61,9.52,1.14,22.22,5,0,OK,0.08830094032987522
TIRE_0005059,2025-05-21 15:59,BATCH_00368,RCP_010,PRESS_06,MACH_07,Day Shift,11.94,57.55,46.67,113.51,170.46,2.78,18.24,1071.0,7.64,5.58,11.5,9.29,7.62,1.22,21.72,4,0,OK,0.08185200968928358
TIRE_0005060,2025-04-04 10:31,BATCH_00351,RCP_016,PRESS_11,MACH_01,Evening Shift,21.28,63.67,3.78,113.46,177.31,2.27,21.47,907.0,8.32,4.96,11.46,7.75,9.57,0.79,18.72,3,1,UnderCure,0.8058014381298795
TIRE_0005061,2025-03-08 11:33,BATCH_00285,RCP_014,PRESS_12,MACH_03,Evening Shift,25.75,52.71,21.32,111.8,175.01,2.13,19.37,872.0,7.6,5.67,11.69,15.16,12.08,0.54,30.12,4,0,OK,0.041122954773816486
TIRE_0005062,2025-06-14 6:09,BATCH_00043,RCP_022,PRESS_05,MACH_02,Day Shift,20.23,67.68,19.32,123.38,168.36,2.82,20.1,841.0,8.03,4.48,12.3,13.1,8.81,0.73,16.75,4,0,OK,0.07155113464402382
TIRE_0005063,2025-06-08 15:22,BATCH_00331,RCP_017,PRESS_06,MACH_06,Evening Shift,19.2,36.78,20.81,118.12,174.57,1.37,17.58,951.0,7.22,5.44,10.47,11.0,7.01,0.75,19.43,5,0,OK,0.09527673963373304
TIRE_0005064,2025-04-04 19:31,BATCH_00198,RCP_004,PRESS_03,MACH_02,Day Shift,20.52,58.62,14.76,143.22,176.55,1.56,17.3,955.0,8.72,4.74,12.36,11.03,6.37,1.04,25.34,5,0,OK,0.1717586099549753
TIRE_0005066,2025-02-16 12:27,BATCH_00155,RCP_014,PRESS_09,MACH_01,Night Shift,22.87,50.46,27.73,103.7,169.53,1.85,19.96,973.0,7.97,4.62,10.78,5.63,11.57,0.76,18.47,4,0,OK,0.025015562132668378
TIRE_0005069,2025-02-25 9:07,BATCH_00163,RCP_013,PRESS_10,MACH_01,Evening Shift,30.81,58.3,21.71,118.45,170.45,1.42,16.65,819.0,7.96,4.85,11.14,12.02,9.62,0.7,20.99,4,0,OK,0.060521665519682306
TIRE_0005070,2025-05-19 1:34,BATCH_00074,RCP_004,PRESS_08,MACH_08,Day Shift,16.3,66.15,18.47,113.5,178.18,1.67,17.73,1041.0,8.02,5.28,12.35,5.79,7.77,0.52,9.47,4,0,OK,0.20416567367000232
TIRE_0005071,2025-04-19 3:34,BATCH_00369,RCP_001,PRESS_02,MACH_03,Night Shift,20.3,54.09,21.07,102.24,176.66,2.28,17.05,948.0,7.56,4.27,11.5,9.36,7.8,1.05,32.57,4,1,UniformityFail,0.785261261660105
TIRE_0005072,2025-01-11 1:44,BATCH_00213,RCP_024,PRESS_08,MACH_04,Day Shift,23.58,47.55,20.88,118.36,171.34,2.8,17.39,911.0,8.03,5.2,11.39,10.61,5.12,1.15,11.41,5,0,OK,0.09223483516540516
TIRE_0005075,2025-04-04 18:45,BATCH_00161,RCP_030,PRESS_12,MACH_06,Evening Shift,21.29,46.17,18.12,101.97,181.28,0.8,17.99,974.0,7.5,5.65,10.71,5.51,7.12,0.79,11.1,4,0,OK,0.21751814124595362
TIRE_0005076,2025-06-28 11:53,BATCH_00279,RCP_002,PRESS_06,MACH_04,Day Shift,20.29,58.93,23.38,115.98,172.52,3.03,18.06,834.0,7.66,5.27,12.05,8.73,8.81,0.83,8.6,5,0,OK,0.04718207467442624
TIRE_0005077,2025-03-09 4:13,BATCH_00124,RCP_015,PRESS_03,MACH_01,Night Shift,27.37,56.2,0.0,121.26,168.13,1.41,16.9,887.0,6.81,5.3,11.67,6.93,5.92,0.46,22.73,5,0,OK,0.029856840548365578
TIRE_0005078,2025-01-08 8:40,BATCH_00185,RCP_015,PRESS_05,MACH_04,Day Shift,26.35,63.71,25.37,135.24,173.48,0.73,19.75,885.0,7.83,4.94,11.93,8.71,7.78,0.99,4.53,4,0,OK,0.1262891188192026
TIRE_0005079,2025-02-12 10:14,BATCH_00346,RCP_008,PRESS_09,MACH_03,Night Shift,30.9,52.26,20.47,125.4,174.74,2.6,19.28,879.0,8.36,5.04,12.24,7.48,9.63,0.95,27.55,5,1,UniformityFail,0.8225806827068487
TIRE_0005080,2025-05-28 9:08,BATCH_00112,RCP_024,PRESS_11,MACH_05,Day Shift,18.0,59.39,0.0,110.8,178.12,1.84,15.43,1021.0,8.19,5.62,11.55,6.36,7.46,0.88,1.89,4,0,OK,0.14521800747612498
TIRE_0005081,2025-04-28 21:03,BATCH_00194,RCP_011,PRESS_10,MACH_04,Night Shift,19.47,62.18,19.77,131.07,174.43,2.28,19.74,799.0,8.41,5.49,11.84,11.21,8.61,0.91,10.17,4,0,OK,0.20291317371603404
TIRE_0005082,2025-06-06 7:27,BATCH_00084,RCP_025,PRESS_02,MACH_05,Day Shift,17.27,66.99,16.33,102.14,180.54,1.85,16.96,930.0,8.6,5.62,11.62,8.4,7.87,0.94,33.5,4,0,OK,0.04291563715665836
TIRE_0005083,2025-04-25 10:19,BATCH_00359,RCP_003,PRESS_02,MACH_04,Night Shift,18.52,53.83,14.42,122.59,172.21,2.1,18.78,997.0,8.05,4.92,11.61,7.64,6.67,0.2,7.14,4,1,UniformityFail,0.8893677802930284
TIRE_0005084,2025-01-15 5:47,BATCH_00366,RCP_016,PRESS_07,MACH_08,Day Shift,23.96,44.83,0.0,112.1,175.99,1.67,17.17,858.0,7.75,4.75,11.36,12.65,6.63,1.12,15.53,5,0,OK,0.13132210249356735
TIRE_0005088,2025-01-24 18:14,BATCH_00337,RCP_029,PRESS_04,MACH_06,Day Shift,29.8,53.3,19.4,103.72,172.69,3.16,18.57,794.0,7.58,5.64,11.21,8.52,8.08,1.15,19.51,4,0,OK,0.044578908643167894
TIRE_0005089,2025-04-09 12:55,BATCH_00045,RCP_003,PRESS_01,MACH_05,Evening Shift,19.58,52.22,10.71,120.98,173.01,2.84,19.76,863.0,7.52,5.39,10.91,11.12,9.42,0.8,32.35,4,0,OK,0.15975963652695577
TIRE_0005090,2025-03-24 2:22,BATCH_00207,RCP_023,PRESS_10,MACH_03,Day Shift,24.85,46.7,22.87,115.89,176.13,2.0,18.56,873.0,7.25,4.92,10.91,7.98,5.8,0.9,23.11,5,0,OK,0.07567370028658518
TIRE_0005091,2025-06-17 0:23,BATCH_00143,RCP_009,PRESS_05,MACH_08,Evening Shift,19.55,51.32,37.98,113.45,176.4,1.8,19.08,1018.0,8.06,5.77,10.81,10.92,4.76,0.75,20.79,4,0,OK,0.127080236450563
TIRE_0005093,2025-02-26 9:08,BATCH_00021,RCP_016,PRESS_10,MACH_05,Evening Shift,23.81,64.01,6.88,94.17,175.51,1.56,20.77,991.0,7.76,5.75,11.01,7.32,7.83,0.64,11.96,3,0,OK,0.029745357826494852
TIRE_0005095,2025-06-06 4:42,BATCH_00155,RCP_014,PRESS_11,MACH_04,Evening Shift,20.59,75.02,3.9,114.41,176.48,2.86,17.79,890.0,7.86,5.15,10.99,9.52,8.63,1.19,16.94,3,1,UniformityFail,0.8603001737312695
TIRE_0005096,2025-06-14 12:38,BATCH_00100,RCP_005,PRESS_06,MACH_02,Evening Shift,19.75,50.73,13.59,103.52,170.3,1.07,18.1,979.0,7.87,4.95,11.2,11.19,8.39,0.82,37.25,4,0,OK,0.08355123233027686
TIRE_0005097,2025-02-24 15:36,BATCH_00212,RCP_022,PRESS_04,MACH_07,Evening Shift,24.7,49.28,28.91,109.83,171.17,2.03,16.13,1113.0,7.79,5.31,10.44,10.43,7.97,0.36,17.08,4,0,OK,0.20737149068448504
TIRE_0005098,2025-05-02 6:14,BATCH_00261,RCP_024,PRESS_12,MACH_06,Day Shift,19.08,54.08,30.65,97.38,175.8,2.03,20.28,1140.0,8.0,5.68,11.79,8.34,8.11,0.84,27.97,4,0,OK,0.023674894479368387
TIRE_0005099,2025-04-14 3:56,BATCH_00070,RCP_015,PRESS_08,MACH_05,Day Shift,17.54,54.02,4.05,116.54,170.74,2.58,18.05,957.0,7.39,4.82,11.23,14.53,7.95,1.18,21.15,5,0,OK,0.11046574598039918
TIRE_0005100,2025-01-19 20:23,BATCH_00348,RCP_029,PRESS_05,MACH_04,Day Shift,24.17,44.0,7.35,140.74,175.76,1.06,17.17,984.0,8.0,4.71,11.81,7.56,8.88,0.63,20.12,5,0,OK,0.12002354179154512
TIRE_0005101,2025-03-23 20:38,BATCH_00348,RCP_029,PRESS_05,MACH_07,Evening Shift,25.71,67.26,21.37,122.79,178.28,2.96,17.61,1007.0,7.43,5.55,11.71,8.93,9.7,0.76,21.35,5,0,OK,0.1840014583117885
TIRE_0005102,2025-06-16 20:35,BATCH_00285,RCP_014,PRESS_11,MACH_03,Day Shift,21.01,68.06,17.95,113.58,175.29,2.45,17.88,1071.0,7.75,5.19,11.14,8.57,7.23,0.64,20.13,3,0,OK,0.14782901802165063
TIRE_0005103,2025-02-25 8:36,BATCH_00079,RCP_017,PRESS_07,MACH_05,Night Shift,31.68,53.1,31.78,120.36,175.45,2.08,18.58,819.0,8.55,4.88,11.41,8.32,6.74,0.73,23.69,5,0,OK,0.17013096092660346
TIRE_0005106,2025-01-24 20:13,BATCH_00341,RCP_020,PRESS_02,MACH_06,Day Shift,28.94,41.53,17.15,116.32,178.26,2.61,16.5,875.0,7.72,5.34,10.99,9.59,8.65,1.26,33.05,4,0,OK,0.19649182855642147
TIRE_0005107,2025-06-09 14:24,BATCH_00114,RCP_014,PRESS_06,MACH_04,Evening Shift,15.16,74.94,10.47,124.69,176.33,3.17,19.25,929.0,7.71,5.65,12.04,10.1,9.46,1.0,30.99,4,0,OK,0.21692871367796532
TIRE_0005108,2025-03-24 19:49,BATCH_00049,RCP_021,PRESS_01,MACH_01,Evening Shift,25.46,49.53,17.99,110.88,177.92,1.05,19.38,1100.0,7.82,5.08,11.06,10.13,6.11,0.99,22.98,4,0,OK,0.08533011921339291
TIRE_0005109,2025-06-18 22:57,BATCH_00374,RCP_012,PRESS_05,MACH_01,Night Shift,18.71,44.4,12.24,125.62,172.9,1.85,19.31,879.0,7.72,5.0,12.0,7.93,6.13,1.28,17.88,5,0,OK,0.13912544928733672
TIRE_0005110,2025-03-31 7:10,BATCH_00040,RCP_019,PRESS_04,MACH_04,Night Shift,20.87,60.32,29.86,126.29,176.65,2.2,17.72,941.0,7.95,5.4,11.49,9.55,7.01,1.28,19.57,3,0,OK,0.21162593882540798
TIRE_0005112,2025-06-01 20:11,BATCH_00153,RCP_028,PRESS_11,MACH_08,Day Shift,18.36,59.62,21.47,103.5,170.35,2.59,17.15,1055.0,8.1,4.79,11.5,9.96,6.59,0.96,27.11,5,0,OK,0.24746827143161354
TIRE_0005115,2025-05-05 17:40,BATCH_00259,RCP_006,PRESS_06,MACH_07,Night Shift,11.92,68.49,35.11,96.43,174.18,1.05,20.76,996.0,8.03,4.99,11.03,10.34,6.84,0.86,20.29,4,0,OK,0.22348463465050317
